Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Randomise questionnaire elements?,Question Key,Response
13,1719507634151,27/06/2024 17:00:34,1719507634259,1,27/06/2024 18:00:34,161157,9,questionnaire-i1ko,,38549377,BLIND,11326581,,complete,,667d990ae434a5bbd30117f4,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1519x695,,,,Consent from the previous project,2,281ms,visual,,,,,No,Consent6,1
14,1719507634151,27/06/2024 17:00:34,1719507634259,1,27/06/2024 18:00:34,161157,9,questionnaire-i1ko,,38549377,BLIND,11326581,,complete,,667d990ae434a5bbd30117f4,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1519x695,,,,Consent from the previous project,2,281ms,visual,,,,,No,Consent7,1
15,1719507634151,27/06/2024 17:00:34,1719507634259,1,27/06/2024 18:00:34,161157,9,questionnaire-i1ko,,38549377,BLIND,11326581,,complete,,667d990ae434a5bbd30117f4,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1519x695,,,,Consent from the previous project,2,281ms,visual,,,,,No,END QUESTIONNAIRE,26294
1,1719507615190,27/06/2024 17:00:15,1719507614609,1,27/06/2024 18:00:14,161157,9,questionnaire-i1ko,,38549379,BLIND,11326582,,complete,,667d9a86c2712374b151c232,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x953,,,,Consent from the previous project,2,909ms,,,,,audio,No,BEGIN QUESTIONNAIRE,
2,1719507761020,27/06/2024 17:02:41,1719507760452,1,27/06/2024 18:02:40,161157,9,questionnaire-i1ko,,38549379,BLIND,11326582,,complete,,667d9a86c2712374b151c232,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x953,,,,Consent from the previous project,2,909ms,,,,,audio,No,birth.date-day,16
3,1719507761095,27/06/2024 17:02:41,1719507760455,1,27/06/2024 18:02:40,161157,9,questionnaire-i1ko,,38549379,BLIND,11326582,,complete,,667d9a86c2712374b151c232,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x953,,,,Consent from the previous project,2,909ms,,,,,audio,No,birth.date-month,7
4,1719507761095,27/06/2024 17:02:41,1719507760455,1,27/06/2024 18:02:40,161157,9,questionnaire-i1ko,,38549379,BLIND,11326582,,complete,,667d9a86c2712374b151c232,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x953,,,,Consent from the previous project,2,909ms,,,,,audio,No,birth.date-year,41
5,1719507761095,27/06/2024 17:02:41,1719507760455,1,27/06/2024 18:02:40,161157,9,questionnaire-i1ko,,38549379,BLIND,11326582,,complete,,667d9a86c2712374b151c232,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x953,,,,Consent from the previous project,2,909ms,,,,,audio,No,sex,Male
6,1719507761095,27/06/2024 17:02:41,1719507760456,1,27/06/2024 18:02:40,161157,9,questionnaire-i1ko,,38549379,BLIND,11326582,,complete,,667d9a86c2712374b151c232,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x953,,,,Consent from the previous project,2,909ms,,,,,audio,No,sex-quantised,1
7,1719507761095,27/06/2024 17:02:41,1719507760456,1,27/06/2024 18:02:40,161157,9,questionnaire-i1ko,,38549379,BLIND,11326582,,complete,,667d9a86c2712374b151c232,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x953,,,,Consent from the previous project,2,909ms,,,,,audio,No,sex-text,
8,1719507761095,27/06/2024 17:02:41,1719507760456,1,27/06/2024 18:02:40,161157,9,questionnaire-i1ko,,38549379,BLIND,11326582,,complete,,667d9a86c2712374b151c232,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x953,,,,Consent from the previous project,2,909ms,,,,,audio,No,Consent1,1
9,1719507761095,27/06/2024 17:02:41,1719507760456,1,27/06/2024 18:02:40,161157,9,questionnaire-i1ko,,38549379,BLIND,11326582,,complete,,667d9a86c2712374b151c232,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x953,,,,Consent from the previous project,2,909ms,,,,,audio,No,Consent2,1
10,1719507761095,27/06/2024 17:02:41,1719507760456,1,27/06/2024 18:02:40,161157,9,questionnaire-i1ko,,38549379,BLIND,11326582,,complete,,667d9a86c2712374b151c232,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x953,,,,Consent from the previous project,2,909ms,,,,,audio,No,Consent3,1
11,1719507761095,27/06/2024 17:02:41,1719507760456,1,27/06/2024 18:02:40,161157,9,questionnaire-i1ko,,38549379,BLIND,11326582,,complete,,667d9a86c2712374b151c232,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x953,,,,Consent from the previous project,2,909ms,,,,,audio,No,Consent4,1
12,1719507761095,27/06/2024 17:02:41,1719507760457,1,27/06/2024 18:02:40,161157,9,questionnaire-i1ko,,38549379,BLIND,11326582,,complete,,667d9a86c2712374b151c232,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x953,,,,Consent from the previous project,2,909ms,,,,,audio,No,Consent5,1
13,1719507761095,27/06/2024 17:02:41,1719507760457,1,27/06/2024 18:02:40,161157,9,questionnaire-i1ko,,38549379,BLIND,11326582,,complete,,667d9a86c2712374b151c232,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x953,,,,Consent from the previous project,2,909ms,,,,,audio,No,Consent6,1
14,1719507761095,27/06/2024 17:02:41,1719507760457,1,27/06/2024 18:02:40,161157,9,questionnaire-i1ko,,38549379,BLIND,11326582,,complete,,667d9a86c2712374b151c232,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x953,,,,Consent from the previous project,2,909ms,,,,,audio,No,Consent7,1
15,1719507761095,27/06/2024 17:02:41,1719507760457,1,27/06/2024 18:02:40,161157,9,questionnaire-i1ko,,38549379,BLIND,11326582,,complete,,667d9a86c2712374b151c232,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x953,,,,Consent from the previous project,2,909ms,,,,,audio,No,END QUESTIONNAIRE,145848
1,1719507657124,27/06/2024 17:00:57,1719507655094,1,27/06/2024 18:00:55,161157,9,questionnaire-i1ko,,38549407,BLIND,11326590,,complete,,667d9ab364e746b798111fbf,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x699,,,,Consent from the previous project,2,281ms,visual,,,,,No,BEGIN QUESTIONNAIRE,
2,1719507719774,27/06/2024 17:01:59,1719507717791,1,27/06/2024 18:01:57,161157,9,questionnaire-i1ko,,38549407,BLIND,11326590,,complete,,667d9ab364e746b798111fbf,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1579x699,,,,Consent from the previous project,2,281ms,visual,,,,,No,birth.date-day,2
3,1719507719874,27/06/2024 17:01:59,1719507717792,1,27/06/2024 18:01:57,161157,9,questionnaire-i1ko,,38549407,BLIND,11326590,,complete,,667d9ab364e746b798111fbf,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1579x699,,,,Consent from the previous project,2,281ms,visual,,,,,No,birth.date-month,4
4,1719507719874,27/06/2024 17:01:59,1719507717792,1,27/06/2024 18:01:57,161157,9,questionnaire-i1ko,,38549407,BLIND,11326590,,complete,,667d9ab364e746b798111fbf,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1579x699,,,,Consent from the previous project,2,281ms,visual,,,,,No,birth.date-year,50
5,1719507719874,27/06/2024 17:01:59,1719507717792,1,27/06/2024 18:01:57,161157,9,questionnaire-i1ko,,38549407,BLIND,11326590,,complete,,667d9ab364e746b798111fbf,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1579x699,,,,Consent from the previous project,2,281ms,visual,,,,,No,sex,Female
6,1719507719874,27/06/2024 17:01:59,1719507717792,1,27/06/2024 18:01:57,161157,9,questionnaire-i1ko,,38549407,BLIND,11326590,,complete,,667d9ab364e746b798111fbf,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1579x699,,,,Consent from the previous project,2,281ms,visual,,,,,No,sex-quantised,2
7,1719507719874,27/06/2024 17:01:59,1719507717792,1,27/06/2024 18:01:57,161157,9,questionnaire-i1ko,,38549407,BLIND,11326590,,complete,,667d9ab364e746b798111fbf,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1579x699,,,,Consent from the previous project,2,281ms,visual,,,,,No,sex-text,
8,1719507719874,27/06/2024 17:01:59,1719507717792,1,27/06/2024 18:01:57,161157,9,questionnaire-i1ko,,38549407,BLIND,11326590,,complete,,667d9ab364e746b798111fbf,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1579x699,,,,Consent from the previous project,2,281ms,visual,,,,,No,Consent1,1
9,1719507719874,27/06/2024 17:01:59,1719507717792,1,27/06/2024 18:01:57,161157,9,questionnaire-i1ko,,38549407,BLIND,11326590,,complete,,667d9ab364e746b798111fbf,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1579x699,,,,Consent from the previous project,2,281ms,visual,,,,,No,Consent2,1
10,1719507719874,27/06/2024 17:01:59,1719507717792,1,27/06/2024 18:01:57,161157,9,questionnaire-i1ko,,38549407,BLIND,11326590,,complete,,667d9ab364e746b798111fbf,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1579x699,,,,Consent from the previous project,2,281ms,visual,,,,,No,Consent3,1
11,1719507719874,27/06/2024 17:01:59,1719507717793,1,27/06/2024 18:01:57,161157,9,questionnaire-i1ko,,38549407,BLIND,11326590,,complete,,667d9ab364e746b798111fbf,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1579x699,,,,Consent from the previous project,2,281ms,visual,,,,,No,Consent4,1
12,1719507719874,27/06/2024 17:01:59,1719507717793,1,27/06/2024 18:01:57,161157,9,questionnaire-i1ko,,38549407,BLIND,11326590,,complete,,667d9ab364e746b798111fbf,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1579x699,,,,Consent from the previous project,2,281ms,visual,,,,,No,Consent5,1
13,1719507719874,27/06/2024 17:01:59,1719507717793,1,27/06/2024 18:01:57,161157,9,questionnaire-i1ko,,38549407,BLIND,11326590,,complete,,667d9ab364e746b798111fbf,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1579x699,,,,Consent from the previous project,2,281ms,visual,,,,,No,Consent6,1
14,1719507719874,27/06/2024 17:01:59,1719507717793,1,27/06/2024 18:01:57,161157,9,questionnaire-i1ko,,38549407,BLIND,11326590,,complete,,667d9ab364e746b798111fbf,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1579x699,,,,Consent from the previous project,2,281ms,visual,,,,,No,Consent7,1
15,1719507719874,27/06/2024 17:01:59,1719507717793,1,27/06/2024 18:01:57,161157,9,questionnaire-i1ko,,38549407,BLIND,11326590,,complete,,667d9ab364e746b798111fbf,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1579x699,,,,Consent from the previous project,2,281ms,visual,,,,,No,END QUESTIONNAIRE,62699
1,1719507672814,27/06/2024 17:01:12,1719507673141,1,27/06/2024 18:01:13,161157,9,questionnaire-i1ko,,38549415,BLIND,11326593,,complete,,667d9ac586867c2b624f4d07,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,,,,Consent from the previous project,2,281ms,audio,,,,,No,BEGIN QUESTIONNAIRE,
2,1719507718574,27/06/2024 17:01:58,1719507718946,1,27/06/2024 18:01:58,161157,9,questionnaire-i1ko,,38549415,BLIND,11326593,,complete,,667d9ac586867c2b624f4d07,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1903x927,,,,Consent from the previous project,2,281ms,audio,,,,,No,birth.date-day,6
3,1719507718635,27/06/2024 17:01:58,1719507718947,1,27/06/2024 18:01:58,161157,9,questionnaire-i1ko,,38549415,BLIND,11326593,,complete,,667d9ac586867c2b624f4d07,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1903x927,,,,Consent from the previous project,2,281ms,audio,,,,,No,birth.date-month,9
4,1719507718635,27/06/2024 17:01:58,1719507718947,1,27/06/2024 18:01:58,161157,9,questionnaire-i1ko,,38549415,BLIND,11326593,,complete,,667d9ac586867c2b624f4d07,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1903x927,,,,Consent from the previous project,2,281ms,audio,,,,,No,birth.date-year,70
5,1719507718635,27/06/2024 17:01:58,1719507718947,1,27/06/2024 18:01:58,161157,9,questionnaire-i1ko,,38549415,BLIND,11326593,,complete,,667d9ac586867c2b624f4d07,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1903x927,,,,Consent from the previous project,2,281ms,audio,,,,,No,sex,Female
6,1719507718635,27/06/2024 17:01:58,1719507718947,1,27/06/2024 18:01:58,161157,9,questionnaire-i1ko,,38549415,BLIND,11326593,,complete,,667d9ac586867c2b624f4d07,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1903x927,,,,Consent from the previous project,2,281ms,audio,,,,,No,sex-quantised,2
7,1719507718635,27/06/2024 17:01:58,1719507718947,1,27/06/2024 18:01:58,161157,9,questionnaire-i1ko,,38549415,BLIND,11326593,,complete,,667d9ac586867c2b624f4d07,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1903x927,,,,Consent from the previous project,2,281ms,audio,,,,,No,sex-text,
8,1719507718635,27/06/2024 17:01:58,1719507718947,1,27/06/2024 18:01:58,161157,9,questionnaire-i1ko,,38549415,BLIND,11326593,,complete,,667d9ac586867c2b624f4d07,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1903x927,,,,Consent from the previous project,2,281ms,audio,,,,,No,Consent1,1
9,1719507718635,27/06/2024 17:01:58,1719507718947,1,27/06/2024 18:01:58,161157,9,questionnaire-i1ko,,38549415,BLIND,11326593,,complete,,667d9ac586867c2b624f4d07,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1903x927,,,,Consent from the previous project,2,281ms,audio,,,,,No,Consent2,1
10,1719507718635,27/06/2024 17:01:58,1719507718947,1,27/06/2024 18:01:58,161157,9,questionnaire-i1ko,,38549415,BLIND,11326593,,complete,,667d9ac586867c2b624f4d07,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1903x927,,,,Consent from the previous project,2,281ms,audio,,,,,No,Consent3,1
11,1719507718635,27/06/2024 17:01:58,1719507718947,1,27/06/2024 18:01:58,161157,9,questionnaire-i1ko,,38549415,BLIND,11326593,,complete,,667d9ac586867c2b624f4d07,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1903x927,,,,Consent from the previous project,2,281ms,audio,,,,,No,Consent4,1
12,1719507718635,27/06/2024 17:01:58,1719507718947,1,27/06/2024 18:01:58,161157,9,questionnaire-i1ko,,38549415,BLIND,11326593,,complete,,667d9ac586867c2b624f4d07,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1903x927,,,,Consent from the previous project,2,281ms,audio,,,,,No,Consent5,1
13,1719507718635,27/06/2024 17:01:58,1719507718948,1,27/06/2024 18:01:58,161157,9,questionnaire-i1ko,,38549415,BLIND,11326593,,complete,,667d9ac586867c2b624f4d07,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1903x927,,,,Consent from the previous project,2,281ms,audio,,,,,No,Consent6,1
14,1719507718635,27/06/2024 17:01:58,1719507718948,1,27/06/2024 18:01:58,161157,9,questionnaire-i1ko,,38549415,BLIND,11326593,,complete,,667d9ac586867c2b624f4d07,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1903x927,,,,Consent from the previous project,2,281ms,audio,,,,,No,Consent7,1
15,1719507718635,27/06/2024 17:01:58,1719507718948,1,27/06/2024 18:01:58,161157,9,questionnaire-i1ko,,38549415,BLIND,11326593,,complete,,667d9ac586867c2b624f4d07,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1903x927,,,,Consent from the previous project,2,281ms,audio,,,,,No,END QUESTIONNAIRE,45807
1,1719507676472,27/06/2024 17:01:16,1719507676441,1,27/06/2024 18:01:16,161157,9,questionnaire-i1ko,,38549416,BLIND,11326595,,complete,,667d99e645c442f8c43e4235,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,,,,Consent from the previous project,2,438ms,,audio,,,,No,BEGIN QUESTIONNAIRE,
2,1719507704456,27/06/2024 17:01:44,1719507704469,1,27/06/2024 18:01:44,161157,9,questionnaire-i1ko,,38549416,BLIND,11326595,,complete,,667d99e645c442f8c43e4235,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1263x673,,,,Consent from the previous project,2,438ms,,audio,,,,No,birth.date-day,4
3,1719507704529,27/06/2024 17:01:44,1719507704470,1,27/06/2024 18:01:44,161157,9,questionnaire-i1ko,,38549416,BLIND,11326595,,complete,,667d99e645c442f8c43e4235,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1263x673,,,,Consent from the previous project,2,438ms,,audio,,,,No,birth.date-month,10
4,1719507704529,27/06/2024 17:01:44,1719507704470,1,27/06/2024 18:01:44,161157,9,questionnaire-i1ko,,38549416,BLIND,11326595,,complete,,667d99e645c442f8c43e4235,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1263x673,,,,Consent from the previous project,2,438ms,,audio,,,,No,birth.date-year,33
5,1719507704529,27/06/2024 17:01:44,1719507704470,1,27/06/2024 18:01:44,161157,9,questionnaire-i1ko,,38549416,BLIND,11326595,,complete,,667d99e645c442f8c43e4235,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1263x673,,,,Consent from the previous project,2,438ms,,audio,,,,No,sex,Male
6,1719507704529,27/06/2024 17:01:44,1719507704470,1,27/06/2024 18:01:44,161157,9,questionnaire-i1ko,,38549416,BLIND,11326595,,complete,,667d99e645c442f8c43e4235,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1263x673,,,,Consent from the previous project,2,438ms,,audio,,,,No,sex-quantised,1
7,1719507704529,27/06/2024 17:01:44,1719507704471,1,27/06/2024 18:01:44,161157,9,questionnaire-i1ko,,38549416,BLIND,11326595,,complete,,667d99e645c442f8c43e4235,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1263x673,,,,Consent from the previous project,2,438ms,,audio,,,,No,sex-text,
8,1719507704529,27/06/2024 17:01:44,1719507704471,1,27/06/2024 18:01:44,161157,9,questionnaire-i1ko,,38549416,BLIND,11326595,,complete,,667d99e645c442f8c43e4235,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1263x673,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent1,1
9,1719507704529,27/06/2024 17:01:44,1719507704471,1,27/06/2024 18:01:44,161157,9,questionnaire-i1ko,,38549416,BLIND,11326595,,complete,,667d99e645c442f8c43e4235,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1263x673,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent2,1
10,1719507704529,27/06/2024 17:01:44,1719507704471,1,27/06/2024 18:01:44,161157,9,questionnaire-i1ko,,38549416,BLIND,11326595,,complete,,667d99e645c442f8c43e4235,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1263x673,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent3,1
11,1719507704529,27/06/2024 17:01:44,1719507704471,1,27/06/2024 18:01:44,161157,9,questionnaire-i1ko,,38549416,BLIND,11326595,,complete,,667d99e645c442f8c43e4235,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1263x673,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent4,1
12,1719507704529,27/06/2024 17:01:44,1719507704472,1,27/06/2024 18:01:44,161157,9,questionnaire-i1ko,,38549416,BLIND,11326595,,complete,,667d99e645c442f8c43e4235,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1263x673,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent5,1
13,1719507704529,27/06/2024 17:01:44,1719507704472,1,27/06/2024 18:01:44,161157,9,questionnaire-i1ko,,38549416,BLIND,11326595,,complete,,667d99e645c442f8c43e4235,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1263x673,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent6,1
14,1719507704529,27/06/2024 17:01:44,1719507704472,1,27/06/2024 18:01:44,161157,9,questionnaire-i1ko,,38549416,BLIND,11326595,,complete,,667d99e645c442f8c43e4235,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1263x673,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent7,1
15,1719507704529,27/06/2024 17:01:44,1719507704472,1,27/06/2024 18:01:44,161157,9,questionnaire-i1ko,,38549416,BLIND,11326595,,complete,,667d99e645c442f8c43e4235,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1263x673,,,,Consent from the previous project,2,438ms,,audio,,,,No,END QUESTIONNAIRE,28031
1,1719507682675,27/06/2024 17:01:22,1719507682636,1,27/06/2024 18:01:22,161157,9,questionnaire-i1ko,,38549420,BLIND,11326596,,complete,,667d9ac68b0fde4fe630544d,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x615,,,,Consent from the previous project,2,909ms,,,,,visual,No,BEGIN QUESTIONNAIRE,
2,1719507747531,27/06/2024 17:02:27,1719507747504,1,27/06/2024 18:02:27,161157,9,questionnaire-i1ko,,38549420,BLIND,11326596,,complete,,667d9ac68b0fde4fe630544d,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1349x615,,,,Consent from the previous project,2,909ms,,,,,visual,No,birth.date-day,23
3,1719507747592,27/06/2024 17:02:27,1719507747507,1,27/06/2024 18:02:27,161157,9,questionnaire-i1ko,,38549420,BLIND,11326596,,complete,,667d9ac68b0fde4fe630544d,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1349x615,,,,Consent from the previous project,2,909ms,,,,,visual,No,birth.date-month,4
4,1719507747592,27/06/2024 17:02:27,1719507747507,1,27/06/2024 18:02:27,161157,9,questionnaire-i1ko,,38549420,BLIND,11326596,,complete,,667d9ac68b0fde4fe630544d,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1349x615,,,,Consent from the previous project,2,909ms,,,,,visual,No,birth.date-year,58
5,1719507747592,27/06/2024 17:02:27,1719507747507,1,27/06/2024 18:02:27,161157,9,questionnaire-i1ko,,38549420,BLIND,11326596,,complete,,667d9ac68b0fde4fe630544d,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1349x615,,,,Consent from the previous project,2,909ms,,,,,visual,No,sex,Female
6,1719507747592,27/06/2024 17:02:27,1719507747507,1,27/06/2024 18:02:27,161157,9,questionnaire-i1ko,,38549420,BLIND,11326596,,complete,,667d9ac68b0fde4fe630544d,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1349x615,,,,Consent from the previous project,2,909ms,,,,,visual,No,sex-quantised,2
7,1719507747592,27/06/2024 17:02:27,1719507747508,1,27/06/2024 18:02:27,161157,9,questionnaire-i1ko,,38549420,BLIND,11326596,,complete,,667d9ac68b0fde4fe630544d,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1349x615,,,,Consent from the previous project,2,909ms,,,,,visual,No,sex-text,
8,1719507747592,27/06/2024 17:02:27,1719507747508,1,27/06/2024 18:02:27,161157,9,questionnaire-i1ko,,38549420,BLIND,11326596,,complete,,667d9ac68b0fde4fe630544d,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1349x615,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent1,1
9,1719507747592,27/06/2024 17:02:27,1719507747508,1,27/06/2024 18:02:27,161157,9,questionnaire-i1ko,,38549420,BLIND,11326596,,complete,,667d9ac68b0fde4fe630544d,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1349x615,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent2,1
10,1719507747592,27/06/2024 17:02:27,1719507747509,1,27/06/2024 18:02:27,161157,9,questionnaire-i1ko,,38549420,BLIND,11326596,,complete,,667d9ac68b0fde4fe630544d,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1349x615,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent3,1
11,1719507747592,27/06/2024 17:02:27,1719507747509,1,27/06/2024 18:02:27,161157,9,questionnaire-i1ko,,38549420,BLIND,11326596,,complete,,667d9ac68b0fde4fe630544d,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1349x615,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent4,1
12,1719507747592,27/06/2024 17:02:27,1719507747509,1,27/06/2024 18:02:27,161157,9,questionnaire-i1ko,,38549420,BLIND,11326596,,complete,,667d9ac68b0fde4fe630544d,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1349x615,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent5,1
13,1719507747592,27/06/2024 17:02:27,1719507747509,1,27/06/2024 18:02:27,161157,9,questionnaire-i1ko,,38549420,BLIND,11326596,,complete,,667d9ac68b0fde4fe630544d,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1349x615,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent6,1
14,1719507747592,27/06/2024 17:02:27,1719507747509,1,27/06/2024 18:02:27,161157,9,questionnaire-i1ko,,38549420,BLIND,11326596,,complete,,667d9ac68b0fde4fe630544d,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1349x615,,,,Consent from the previous project,2,909ms,,,,,visual,No,Consent7,1
15,1719507747592,27/06/2024 17:02:27,1719507747509,1,27/06/2024 18:02:27,161157,9,questionnaire-i1ko,,38549420,BLIND,11326596,,complete,,667d9ac68b0fde4fe630544d,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1349x615,,,,Consent from the previous project,2,909ms,,,,,visual,No,END QUESTIONNAIRE,64873
1,1719507683033,27/06/2024 17:01:23,1719507682947,1,27/06/2024 18:01:22,161157,9,questionnaire-i1ko,,38549421,BLIND,11326597,,complete,,667d9ad8c62ed8c7acda48b0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1439x712,,,,Consent from the previous project,2,281ms,audio,,,,,No,BEGIN QUESTIONNAIRE,
2,1719507711884,27/06/2024 17:01:51,1719507711818,1,27/06/2024 18:01:51,161157,9,questionnaire-i1ko,,38549421,BLIND,11326597,,complete,,667d9ad8c62ed8c7acda48b0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1439x712,,,,Consent from the previous project,2,281ms,audio,,,,,No,birth.date-day,25
